Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
10/31/2017 15:00,11913.78259,1269.236062,2411.343461,764.815323,11502.79846,3403.450685,5505.158641,1077.227116,37847.81233
10/31/2017 16:00,11796.00054,1294.77964,2407.554478,760.179938,11611.24924,3425.200765,5616.557137,1056.775279,37968.29702
10/31/2017 17:00,11654.85922,1289.177384,2386.312451,751.408666,11702.6162,3352.623342,5675.421186,1053.347972,37865.76642
10/31/2017 18:00,11542.38753,1309.033138,2368.25454,758.101469,11810.26753,3234.552904,5732.75419,1049.522877,37804.87418
10/31/2017 19:00,11537.31035,1297.845352,2407.412036,778.531603,11939.24775,3255.954342,5796.697195,1072.587852,38085.58648
10/31/2017 20:00,11389.5766,1291.698167,2429.19379,785.827603,11868.76731,3255.745792,5796.90695,1080.071489,37897.78769
10/31/2017 21:00,11148.36661,1287.662113,2438.272615,778.462141,11648.98643,3219.647949,5642.355623,1070.235456,37233.98894
10/31/2017 22:00,10718.18947,1164.831295,2404.196396,743.293976,10830.28328,3076.227059,5258.030501,1024.664351,35219.71633
10/31/2017 23:00,10108.11435,1094.766524,2366.687152,701.180769,9961.916471,2831.988958,4796.966893,972.287934,32833.90905
11/1/2017 0:00,9591.741552,1087.048485,2356.309805,676.21475,9253.623536,2661.225425,4434.828543,925.141214,30986.13331
11/1/2017 1:00,9305.456076,1056.000378,2347.767956,661.61256,8909.501094,2537.576371,4255.51968,913.240069,29986.67418
11/1/2017 2:00,9128.692812,1035.712122,2345.053562,652.724465,8734.460244,2453.154581,4198.613374,908.16674,29456.5779
11/1/2017 3:00,9091.616179,1022.712593,2345.758253,652.845444,8740.867422,2405.143739,4193.228828,915.748178,29367.92064
11/1/2017 4:00,9250.608105,1052.238293,2357.922229,666.203816,8978.196702,2422.709755,4253.391752,934.124953,29915.39561
11/1/2017 5:00,9791.419235,1094.513077,2388.333031,705.088692,9745.14267,2542.578263,4644.953909,980.937163,31892.96604
11/1/2017 6:00,10592.8801,1235.699594,2451.743675,771.720697,11015.26143,2835.181999,5300.466276,1068.335493,35271.28926
11/1/2017 7:00,11035.98158,1286.219235,2487.743275,803.217462,11670.19866,2940.455314,5612.338275,1099.933645,36936.08744
11/1/2017 8:00,11149.0823,1273.413798,2467.383491,803.864402,11580.31494,2870.766554,5550.428167,1066.506332,36761.75999
11/1/2017 9:00,11348.56929,1282.16539,2451.062269,792.206312,11551.79712,2970.19279,5593.040224,1049.838171,37038.87157
11/1/2017 10:00,11616.58837,1308.100025,2430.160338,782.175538,11593.06451,3113.051704,5609.939542,1033.127938,37486.20797
11/1/2017 11:00,11865.27963,1301.461236,2424.609218,765.624275,11556.6983,3262.849799,5588.750012,1026.629963,37791.90243
11/1/2017 12:00,12209.16248,1283.36596,2412.894565,756.154083,11539.88914,3432.249069,5630.207902,1024.828464,38288.75166
11/1/2017 13:00,12576.7734,1266.724681,2427.020241,754.558058,11609.87381,3618.058314,5727.962557,1037.568968,39018.54003
11/1/2017 14:00,12820.02514,1241.367034,2464.931616,759.169849,11714.46647,3805.793063,5876.916517,1060.786686,39743.45638
11/1/2017 15:00,13051.7837,1253.150199,2493.161653,763.199545,11837.61292,3908.093327,6090.080655,1084.25922,40481.34122
11/1/2017 16:00,13311.65365,1293.708978,2496.205962,769.841361,12057.22747,3999.371642,6304.549173,1116.392054,41348.95029
11/1/2017 17:00,13258.01118,1306.903395,2486.086579,766.262289,12112.32896,3959.541664,6439.654394,1119.081397,41447.86986
11/1/2017 18:00,13073.40056,1374.377537,2466.981448,771.366485,12158.7069,3853.213987,6477.34876,1110.143339,41285.53902
11/1/2017 19:00,13232.79854,1434.419638,2497.522745,790.404652,12461.54467,3893.318641,6651.08624,1122.084143,42083.17927
11/1/2017 20:00,12963.7805,1415.230283,2490.582241,776.827021,12234.70601,3826.185809,6504.322808,1106.166601,41317.80127
11/1/2017 21:00,12507.8941,1364.226502,2447.746008,749.57855,11667.7967,3686.738173,6157.618143,1067.120881,39648.71905
11/1/2017 22:00,11899.27551,1278.858236,2396.904988,702.684765,10722.76889,3460.060901,5670.180787,1000.430451,37131.16453
11/1/2017 23:00,11337.9871,1194.929037,2356.211712,660.441867,9811.435199,3209.271934,5139.762176,938.518365,34648.55739
11/2/2017 0:00,10874.92138,1120.007512,2316.168156,637.615957,9063.771078,2979.048073,4738.827974,901.608892,32631.96902
11/2/2017 1:00,10538.85407,1083.766204,2291.097879,619.982998,8647.987659,2831.258305,4486.056659,870.387115,31369.39089
11/2/2017 2:00,10247.06007,1089.45292,2282.076157,608.637433,8415.252156,2730.430733,4376.941649,852.848435,30602.69956
11/2/2017 3:00,10094.22467,1062.05166,2282.968942,605.027087,8334.966754,2677.345925,4343.723245,847.090613,30247.3989
11/2/2017 4:00,10188.41947,1078.729223,2286.656622,611.094216,8508.562243,2674.899608,4447.846127,850.999759,30647.20727
11/2/2017 5:00,10714.18577,1104.500068,2312.095787,641.483581,9227.030272,2787.108139,4817.935779,886.14402,32490.48342
11/2/2017 6:00,11524.15367,1263.871975,2385.885594,703.563538,10556.39203,3106.718565,5519.290659,974.533728,36034.40975
11/2/2017 7:00,11907.4048,1307.979776,2462.146505,736.472717,11284.07695,3222.586193,5912.937824,1032.57157,37866.17633
11/2/2017 8:00,11981.79832,1372.104689,2430.863518,739.186775,11261.71464,3170.16877,5925.065035,1023.792853,37904.69461
11/2/2017 9:00,12483.65262,1413.542847,2436.672343,748.27116,11654.57832,3315.733862,6029.838,1043.907881,39126.19703
11/2/2017 10:00,13155.61151,1468.153469,2455.491163,768.133343,12163.53774,3535.149352,6194.495682,1064.881331,40805.45358
11/2/2017 11:00,13721.27607,1522.071335,2464.941564,781.907253,12655.12104,3755.343601,6340.044277,1089.599568,42330.30471
11/2/2017 12:00,14298.83823,1539.056414,2476.797728,797.130748,13103.83869,3964.531322,6510.026957,1113.771326,43803.99141
11/2/2017 13:00,14945.03475,1612.056008,2511.959323,825.098933,13734.07695,4170.101502,6732.541758,1158.42126,45689.29048
11/2/2017 14:00,15337.22222,1672.988167,2525.45259,849.680592,14308.15377,4349.947157,7015.383578,1196.275469,47255.10354
11/2/2017 15:00,15536.04577,1692.123319,2538.241786,868.421388,14741.79187,4443.148493,7306.516657,1235.675078,48361.96435
11/2/2017 16:00,15551.24725,1714.524324,2558.92773,877.145007,15153.6038,4499.772775,7582.636735,1265.472779,49203.3304
11/2/2017 17:00,15173.10594,1691.669513,2542.733357,861.318624,15161.75863,4377.912936,7659.411841,1250.146768,48718.05761
11/2/2017 18:00,14642.0221,1654.382474,2521.703053,847.388865,14869.16666,4209.107288,7593.821915,1223.211177,47560.80353
11/2/2017 19:00,14541.89148,1662.842485,2524.061035,847.039556,14827.70149,4218.09689,7646.137122,1215.221364,47482.99142
11/2/2017 20:00,14148.8277,1624.929927,2511.664844,824.222931,14472.43782,4117.814013,7424.970438,1190.114478,46314.98215
11/2/2017 21:00,13549.41977,1559.329357,2458.931309,780.660347,13779.08121,3932.249934,7030.451297,1138.638808,44228.76204
11/2/2017 22:00,12791.57988,1444.167885,2394.222331,732.977592,12716.90711,3699.349895,6470.325092,1059.64212,41309.1719
11/2/2017 23:00,11984.18322,1340.649878,2341.477625,680.867462,11433.79577,3401.852614,5887.49777,975.867601,38046.19194
11/3/2017 0:00,11335.75845,1270.190032,2321.558551,631.856392,10295.11813,3182.154699,5454.474512,912.491947,35403.60271
11/3/2017 1:00,10907.36422,1215.42449,2294.599238,610.464418,9619.626677,3030.252089,5227.097975,877.769393,33782.59851
11/3/2017 2:00,10630.17304,1183.372948,2278.434984,592.395011,9147.179814,2928.396939,5045.547057,862.968478,32668.46827
11/3/2017 3:00,10490.62623,1157.242104,2271.54249,594.076148,8914.895066,2864.304998,4982.670161,855.900153,32131.25735
11/3/2017 4:00,10575.72002,1166.138092,2271.068779,604.112632,8960.750584,2856.300168,5047.618317,856.529059,32338.23765
11/3/2017 5:00,11111.05349,1210.628344,2312.726213,634.245861,9549.368209,2962.102193,5393.50655,887.242207,34060.87306
11/3/2017 6:00,11777.43291,1336.94264,2384.305567,693.429865,10707.67652,3258.607878,6024.272021,977.852038,37160.51943
11/3/2017 7:00,12110.21659,1405.847992,2457.895194,728.090474,11306.319,3362.692242,6370.045565,1041.093042,38782.2001
11/3/2017 8:00,12215.78768,1414.272938,2439.87535,733.416208,11228.72656,3286.311141,6353.292111,1034.567152,38706.24914
11/3/2017 9:00,12556.16382,1464.653904,2431.879018,746.482197,11370.74549,3416.485191,6514.519872,1052.921525,39553.85102
11/3/2017 10:00,13060.57167,1515.262789,2441.090895,763.835937,11538.33278,3600.709475,6690.420399,1079.762081,40689.98603
11/3/2017 11:00,13587.8389,1584.467128,2457.069028,768.859817,11631.50138,3789.61584,6899.158948,1106.948746,41825.45978
11/3/2017 12:00,14000.87556,1643.933202,2453.207929,752.124405,11658.7894,3959.103976,7205.874803,1101.537068,42775.44634
11/3/2017 13:00,14416.96398,1704.131365,2491.953231,749.034418,11744.98843,4129.566543,7568.938538,1129.698494,43935.275
11/3/2017 14:00,14845.54481,1718.984042,2543.626996,744.963446,11810.98956,4279.35522,7954.91875,1149.729073,45048.1119
11/3/2017 15:00,15151.58024,1760.729099,2567.671842,737.29032,11860.15145,4349.564596,8203.463401,1185.37727,45815.82822
11/3/2017 16:00,15207.19267,1754.026042,2588.932019,741.306009,12002.96613,4373.707728,8393.023193,1213.611699,46274.76549
11/3/2017 17:00,14775.63767,1709.93801,2561.677162,731.987686,11939.46394,4248.665984,8311.449273,1211.363446,45490.18317
11/3/2017 18:00,14227.36307,1655.418363,2520.344069,731.404148,11848.51218,4058.782934,7957.037135,1169.409757,44168.27166
11/3/2017 19:00,14036.29876,1613.589905,2506.10495,742.800838,11891.93184,4041.677825,7794.965377,1132.408751,43759.77824
11/3/2017 20:00,13573.45013,1555.838682,2463.908802,733.35531,11540.34199,3912.493241,7447.949095,1097.599513,42324.93675
11/3/2017 21:00,13063.22447,1446.27633,2434.027937,713.689038,11091.33164,3757.579036,7072.346446,1067.83104,40646.30594
11/3/2017 22:00,12392.64841,1379.487911,2387.79621,684.047626,10425.83035,3571.311061,6661.419804,1021.948524,38524.4899
11/3/2017 23:00,11719.83343,1290.249881,2347.484635,651.105462,9686.552768,3373.932299,6189.616082,967.797998,36226.57256
11/4/2017 0:00,11036.69968,1229.623928,2317.657227,625.925314,9050.254791,3160.090736,5730.600943,931.114168,34081.96679
11/4/2017 1:00,10577.01502,1168.918624,2302.238268,612.220586,8613.470593,2999.89826,5402.471019,900.728174,32576.96055
11/4/2017 2:00,10305.87222,1125.679737,2289.441571,605.210718,8343.198781,2877.919729,5163.157964,880.068553,31590.54927
11/4/2017 3:00,10130.22101,1126.238517,2278.900652,599.182848,8238.09052,2785.706857,5055.177613,873.966437,31087.48445
11/4/2017 4:00,10027.91109,1097.015926,2280.648254,602.102865,8259.86119,2723.868209,5007.345069,876.801241,30875.55384
11/4/2017 5:00,10103.25693,1128.962523,2274.294355,615.398748,8497.197343,2712.6918,5088.723737,890.934306,31311.45974
11/4/2017 6:00,10388.10425,1181.529431,2303.923193,641.834401,9002.321067,2789.427188,5299.372644,929.992522,32536.5047
11/4/2017 7:00,10668.59927,1229.846979,2346.622138,667.206289,9578.965626,2863.375941,5564.609015,967.825405,33887.05066
11/4/2017 8:00,10964.655,1272.66042,2346.920324,687.873975,10049.14203,2958.730307,5827.452687,997.960764,35105.39551
11/4/2017 9:00,11634.02386,1334.322388,2367.840042,708.131014,10761.26025,3222.535021,6109.958998,1038.547651,37176.61923
11/4/2017 10:00,12389.46372,1394.805753,2397.232976,726.516788,11465.72287,3498.113133,6350.424472,1075.160688,39297.44039
11/4/2017 11:00,13008.88209,1449.049698,2433.742499,734.193516,12024.45036,3751.620051,6525.603512,1113.00712,41040.54884
11/4/2017 12:00,13592.80066,1489.758721,2461.170853,743.417882,12524.40151,3985.047215,6680.542,1143.900513,42621.03936
11/4/2017 13:00,14084.85088,1548.625328,2469.224743,764.699394,12934.82094,4165.842328,6833.522463,1177.915463,43979.50155
11/4/2017 14:00,14480.36102,1564.103007,2520.3606,787.475427,13517.64942,4317.356013,7046.153407,1224.219475,45457.67837
11/4/2017 15:00,14638.70616,1619.359857,2562.163735,807.621239,14071.53626,4414.577692,7282.621503,1259.349081,46655.93552
11/4/2017 16:00,14561.02204,1624.718109,2583.323717,824.290325,14420.96785,4407.975796,7458.067405,1276.868209,47157.23345
11/4/2017 17:00,14237.26416,1609.568408,2565.425772,831.568988,14339.43391,4282.978527,7477.241691,1271.067133,46614.54859
11/4/2017 18:00,13832.65093,1569.785612,2547.530453,823.040351,14032.17062,4059.144447,7300.748398,1236.679729,45401.75054
11/4/2017 19:00,13614.30563,1559.023737,2539.592786,823.012272,13932.23622,3984.563394,7267.02592,1224.305114,44944.06507
11/4/2017 20:00,13209.54106,1473.181121,2527.258433,804.512472,13514.24863,3826.552475,6982.709139,1182.920851,43520.92418
11/4/2017 21:00,12816.72035,1401.8913,2486.926181,781.911307,13000.44952,3659.368602,6661.758955,1136.787914,41945.81413
11/4/2017 22:00,12328.35303,1374.892152,2448.426059,750.893875,12325.451,3493.211266,6230.740247,1083.17712,40035.14475
11/4/2017 23:00,11692.94434,1299.520159,2407.140494,714.982055,11574.20146,3297.540624,5790.306692,1019.774025,37796.40985
11/5/2017 0:00,11086.8488,1199.246669,2351.715247,679.816059,10820.46765,3058.387353,5424.497338,940.392196,35561.37131
11/5/2017 1:00,10677.70343,1158.467861,2328.862615,655.601936,10248.91061,2922.366588,5086.508567,904.389685,33982.81129
11/5/2017 2:00,10377.23006,1123.140667,2305.249168,639.723283,9822.30067,2835.730591,4927.413916,891.574881,32922.36323
11/5/2017 3:00,10256.52345,1095.355248,2291.490743,632.930407,9568.413758,2734.910119,4781.674757,874.661317,32235.9598
11/5/2017 4:00,10172.75818,1094.308222,2281.312586,626.294243,9424.585853,2678.574214,4678.100024,866.869861,31822.80318
11/5/2017 5:00,10120.69631,1096.662551,2278.676981,623.615562,9350.587763,2649.12703,4647.747423,867.560279,31634.6739
11/5/2017 6:00,10169.70724,1114.288154,2286.151594,631.02591,9424.659175,2658.766952,4727.521903,878.995359,31891.11629
11/5/2017 7:00,10240.5485,1145.44554,2291.73356,645.10559,9695.288547,2672.725802,4919.347211,905.736504,32515.93125
11/5/2017 8:00,10541.38775,1180.592942,2297.39453,665.229339,10194.18776,2761.816358,5152.493078,933.420711,33726.52247
11/5/2017 9:00,11438.05152,1299.575846,2353.247149,713.853114,11122.37614,3086.509162,5535.342992,983.339076,36532.295
11/5/2017 10:00,12215.1788,1379.263501,2415.258883,756.899126,12014.21674,3421.019565,5932.665823,1030.04237,39164.5448
11/5/2017 11:00,12990.13289,1425.304114,2469.732426,786.277884,12918.67005,3683.605572,6295.984864,1073.626642,41643.33445
11/5/2017 12:00,13729.73446,1458.172815,2527.900533,815.238672,13807.8526,3934.848029,6693.846393,1118.722979,44086.31648
11/5/2017 13:00,14417.92268,1518.991048,2585.020602,848.64117,14735.17399,4166.449773,7108.142647,1168.732378,46549.07429
11/5/2017 14:00,14893.52529,1599.711755,2625.549481,882.226552,15571.76644,4356.389123,7480.041616,1217.070395,48626.28064
11/5/2017 15:00,15157.49662,1589.388545,2672.218651,911.621597,16199.63019,4475.928705,7805.678806,1260.932516,50072.89563
11/5/2017 16:00,15185.96111,1569.629632,2695.801829,925.358661,16477.88834,4488.236589,7983.192295,1292.668661,50618.73711
11/5/2017 17:00,14787.62084,1636.407868,2683.183038,915.046568,16212.25511,4377.903244,8007.013067,1295.363986,49914.79372
11/5/2017 18:00,14423.90903,1624.324039,2650.366752,900.047077,15894.08777,4179.755034,7857.009595,1280.065785,48809.56508
11/5/2017 19:00,14283.55912,1636.519123,2641.661063,883.195501,15815.24001,4152.90965,7790.918616,1268.282027,48472.28511
11/5/2017 20:00,13805.1813,1585.224433,2582.746013,836.493497,15186.9784,3988.601975,7535.238874,1236.836759,46757.30125
11/5/2017 21:00,13302.8877,1514.042549,2527.133059,789.382236,14376.99752,3816.091198,7174.255085,1188.483104,44689.27245
11/5/2017 22:00,12762.02341,1446.797575,2473.135408,738.212612,13474.24492,3634.082076,6814.05545,1130.58045,42473.1319
11/5/2017 23:00,12054.9829,1348.58552,2378.480981,681.061721,12178.54304,3379.480504,6239.688824,1058.61615,39319.43965
11/6/2017 0:00,11438.82793,1265.710537,2313.756128,634.035471,10989.69198,3109.325746,5678.408226,984.758356,36414.51438
11/6/2017 1:00,10990.74193,1193.861891,2303.921452,600.951054,9944.628811,2949.050336,5240.980888,919.988127,34144.12449
11/6/2017 2:00,10678.9023,1164.093295,2280.874437,584.792321,9299.011835,2816.160687,4990.87967,888.830512,32703.54506
11/6/2017 3:00,10466.99209,1130.379145,2263.458795,578.147444,8919.158385,2723.907282,4821.999758,869.544398,31773.58729
11/6/2017 4:00,10372.93038,1133.380083,2265.863411,578.196248,8750.820431,2677.730567,4774.567765,863.011406,31416.50029
11/6/2017 5:00,10532.03822,1155.030506,2279.230418,594.881906,8944.034467,2683.343179,4853.821082,868.396748,31910.77653
11/6/2017 6:00,11031.44266,1226.697715,2311.142256,635.909887,9663.993463,2810.61019,5268.014445,914.876772,33862.68738
11/6/2017 7:00,11736.49047,1357.2877,2385.855069,712.1997,11011.37337,3098.371621,5925.909975,1005.449558,37232.93746
11/6/2017 8:00,11974.18694,1338.197141,2435.187585,735.909765,11572.90427,3150.763445,6104.997213,1036.387479,38348.53383
11/6/2017 9:00,12541.33473,1402.525713,2465.785257,754.626026,11843.02434,3325.324851,6251.189557,1055.838014,39639.64849
11/6/2017 10:00,13236.32547,1502.912611,2496.664067,762.151042,12059.94055,3562.733278,6485.920695,1089.449231,41196.09693
11/6/2017 11:00,14016.89465,1587.630053,2534.181461,764.78499,12237.34741,3806.690634,6862.722933,1126.060054,42936.31218
11/6/2017 12:00,14743.141,1659.058935,2577.690943,766.951313,12374.04537,4031.596785,7325.094512,1147.813454,44625.39231
11/6/2017 13:00,15334.70251,1741.505868,2607.574464,759.386391,12612.24152,4236.732496,7751.12663,1181.119683,46224.38956
11/6/2017 14:00,15894.50599,1787.999048,2654.056198,760.624244,12857.86604,4417.118975,8149.344397,1225.866463,47747.38135
11/6/2017 15:00,16193.79844,1818.513116,2690.695793,753.51925,13005.93878,4533.217426,8397.630311,1253.173784,48646.4869
11/6/2017 16:00,16249.04907,1825.719641,2728.857866,748.086739,12979.30331,4566.341896,8500.181992,1255.923339,48853.46386
11/6/2017 17:00,15846.43416,1793.610603,2724.632892,736.352603,12805.38541,4473.329487,8418.254935,1245.706993,48043.70709
11/6/2017 18:00,15265.73549,1736.955056,2662.322205,750.417922,12934.59998,4262.603924,8202.023344,1219.975927,47034.63386
11/6/2017 19:00,14928.00505,1733.257802,2652.350979,772.699183,13185.27117,4222.578306,8168.13358,1226.390535,46888.68661
11/6/2017 20:00,14382.01299,1666.978602,2601.956846,759.259412,12773.86132,4062.874876,7830.939378,1190.965152,45268.84858
11/6/2017 21:00,13820.31424,1572.380262,2550.830768,742.749986,12205.58512,3915.028173,7434.529395,1151.736931,43393.15488
